scientific_name,latitude,longitude,observed_on,provider
Vanessa cardui,37.7689961683,-122.4389930312,2019-05-14,iNat
Vanessa cardui,33.7139633333,-118.2961583333,2019-05-14,iNat
Colias eurytheme,38.5954438158,-121.6662420268,2013-02-28,iNat
Vanessa cardui,49.0159807392,-121.0640795591,2019-05-12,iNat
Vanessa cardui,37.8074019253,-122.4359554997,2019-05-12,iNat
Polygonia gracilis,43.7852576828,-110.7287133868,2019-05-12,iNat
Vanessa cardui,34.2228783333,-117.0387583333,2019-04-24,iNat
Vanessa cardui,33.8863343445,-117.2004637582,2019-04-22,iNat
Vanessa cardui,45.4906961,-122.4969916,2018-06-22,iNat
Vanessa cardui,34.1923366667,-118.1047361667,2019-05-15,iNat
Vanessa cardui,37.3286420759,-122.0924720262,2019-05-14,iNat
Vanessa cardui,47.64067824,-117.12619145,2019-05-15,iNat
Vanessa cardui,39.502425,-119.78028,2019-05-15,iNat
Vanessa cardui,33.1313120697,-116.312652932,2019-03-25,iNat
Vanessa cardui,33.1024298885,-116.3433356465,2019-03-25,iNat
Vanessa cardui,33.1040043512,-116.342649001,2019-03-25,iNat
Vanessa cardui,33.1035729579,-116.3411898793,2019-03-25,iNat
Vanessa cardui,33.0911559418,-116.3006798133,2019-03-25,iNat
Vanessa cardui,33.0930745605,-116.305435075,2019-03-26,iNat
Vanessa cardui,34.1657654057,-118.5284131208,2019-05-15,iNat
Vanessa cardui,32.8228682933,-116.1615251258,2019-03-27,iNat
Vanessa cardui,32.8256514246,-116.1504710017,2019-03-27,iNat
Vanessa cardui,32.8389215411,-116.1593973933,2019-03-27,iNat
Vanessa cardui,32.8439333333,-116.1554111111,2019-03-27,iNat
Vanessa cardui,32.9035128865,-116.1690104304,2019-03-27,iNat
Vanessa cardui,34.1054278333,-118.7317883333,2019-05-14,iNat
Vanessa cardui,33.8204932813,-117.9129222928,2019-05-15,iNat
Vanessa cardui,33.6492042453,-118.3289141287,2019-05-15,iNat
Vanessa cardui,33.7963305044,-118.2851841979,2019-05-15,iNat
Vanessa cardui,33.6229990411,-118.3268353717,2019-05-15,iNat
Vanessa cardui,32.91785,-117.2443,2019-05-14,iNat
Vanessa cardui,44.0549666667,-111.4713833333,2019-05-15,iNat
Vanessa cardui,34.1006236,-118.0132699,2019-05-15,iNat
Vanessa cardui,38.3834333333,-121.9745716667,2019-05-10,iNat
Vanessa cardui,34.4470405579,-119.213180542,2019-05-15,iNat
Vanessa cardui,37.1705568,-121.4182034,2019-05-14,iNat
Vanessa cardui,34.0085928403,-118.288629674,2019-05-12,iNat
Vanessa cardui,40.0450632999,-105.187551345,2019-05-15,iNat
Vanessa cardui,37.4642616667,-121.1900016667,2019-05-11,iNat
Vanessa cardui,37.6352383333,-122.0269695,2019-05-10,iNat
Colias eurytheme,38.5481233479,-121.6043928157,2013-09-02,iNat
Vanessa cardui,38.4542868182,-122.8377025153,2019-05-12,iNat
Celastrina echo,38.0391695,-120.1054221667,2019-05-14,iNat
Vanessa cardui,38.2696250079,-121.4438724931,2019-05-11,iNat
Vanessa cardui,37.000281,-122.056419,2019-05-07,iNat
Vanessa cardui,32.8779861456,-116.1543891205,2019-03-27,iNat
Vanessa cardui,33.187258834,-116.4578916207,2019-03-31,iNat
Vanessa cardui,33.0502716225,-116.5673025803,2019-03-31,iNat
Vanessa cardui,33.1627950894,-116.559161615,2019-03-31,iNat
Vanessa cardui,32.9079671486,-117.2333409551,2019-05-14,iNat
Vanessa cardui,37.9272317823,-121.9960260161,2019-05-12,iNat
Vanessa cardui,38.9352831994,-120.0416388869,2019-05-13,iNat
Vanessa cardui,34.0380426,-118.874663,2019-05-04,iNat
Vanessa cardui,36.4908483333,-121.1490166667,2019-05-05,iNat
Boloria epithore,47.4071681751,-121.4799883755,2018-06-19,iNat
Vanessa cardui,32.218685418,-110.7036840499,2019-03-15,iNat
Vanessa cardui,47.5017083333,-122.2252966667,2019-05-16,iNat
Vanessa cardui,37.8690872192,-122.4319839478,2019-05-11,iNat
Vanessa cardui,34.1953416667,-118.605295,2019-05-14,iNat
Vanessa cardui,34.22823,-118.2326666667,2019-05-14,iNat
Vanessa cardui,36.9584916667,-122.0590278333,2019-05-16,iNat
Vanessa cardui,38.5391052528,-121.7639435082,2019-05-16,iNat
Vanessa cardui,38.5391052528,-121.7639435082,2019-05-16,iNat
Vanessa cardui,47.4280548096,-114.0505523682,2019-05-16,iNat
Vanessa cardui,38.5389672137,-121.7645980219,2019-05-16,iNat
Vanessa cardui,39.2685413889,-121.1024047222,2019-04-10,iNat
Vanessa cardui,33.903105,-118.3887716667,2019-05-12,iNat
Vanessa cardui,36.960005,-122.0597833333,2019-05-16,iNat
Vanessa cardui,42.9194544926,-115.9032706616,2014-05-31,iNat
Vanessa cardui,37.8604190728,-122.5642441376,2019-05-13,iNat
Vanessa cardui,33.1959893219,-116.2185915415,2019-03-28,iNat
Vanessa cardui,33.1964555556,-116.2186194444,2019-03-28,iNat
Vanessa cardui,35.1352201041,-106.6574188446,2019-05-16,iNat
Vanessa cardui,36.9579666667,-122.0602195,2019-05-16,iNat
Ochlodes sylvanoides,37.2392461301,-121.8709516525,2015-07-21,iNat
Vanessa cardui,34.2843067406,-118.5292821121,2019-05-12,iNat
Vanessa cardui,46.93555,-100.9010083333,2019-05-16,iNat
Vanessa cardui,37.7637527778,-122.4374,2019-05-14,iNat
Vanessa cardui,37.3512536,-122.13756,2019-04-30,iNat
Vanessa cardui,35.4101066589,-120.2146148682,2019-05-16,iNat
Ochlodes sylvanoides,39.8434575951,-111.7212561744,2018-09-06,iNat
Vanessa cardui,39.050245,-121.1884697222,2019-04-19,iNat
Vanessa cardui,46.9355133333,-100.9010516667,2019-05-16,iNat
Vanessa cardui,37.7971116667,-122.4752416667,2019-05-07,iNat
Vanessa cardui,37.7968783333,-122.4584583333,2019-05-07,iNat
Vanessa cardui,48.6112118576,-100.7210895365,2019-05-16,iNat
Vanessa cardui,38.5176869124,-121.7482603381,2019-05-16,iNat
Vanessa cardui,38.5176263838,-121.7481601785,2019-05-16,iNat
Vanessa cardui,38.5175608775,-121.7475118877,2019-05-16,iNat
Vanessa cardui,48.6531571566,-123.3454300091,2019-05-16,iNat
Vanessa cardui,32.7237216667,-115.9911666667,2019-05-11,iNat
Vanessa cardui,35.1522478235,-106.5580426902,2019-05-16,iNat
Vanessa cardui,40.3347587585,-111.5232391357,2019-05-16,iNat
Vanessa cardui,34.46345,-119.194305,2019-05-17,iNat
Vanessa cardui,37.3473452301,-121.9857203588,2019-05-12,iNat
Vanessa cardui,36.7456122946,-112.3201995821,2019-05-15,iNat
Vanessa cardui,36.6021180536,-112.3497110604,2019-05-15,iNat
Vanessa cardui,36.4280637562,-112.4031464125,2019-05-15,iNat
Vanessa cardui,36.4278041692,-112.4037524397,2019-05-15,iNat
Vanessa cardui,34.4415372704,-119.2807553151,2019-05-17,iNat
Vanessa cardui,34.037875,-118.7060466667,2019-05-17,iNat
Vanessa cardui,33.9845183333,-120.0216983333,2019-05-11,iNat
Vanessa cardui,33.9819083333,-120.0140266667,2019-05-11,iNat
Vanessa cardui,35.6433334351,-120.6558303833,2019-05-17,iNat
Vanessa cardui,38.53979118,-121.74502086,2019-05-17,iNat
Vanessa cardui,34.0340287518,-118.7338638772,2019-05-17,iNat
Vanessa cardui,34.385937173,-119.5022561589,2019-05-17,iNat
Vanessa cardui,36.9866526,-122.0654566,2019-05-17,iNat
Vanessa cardui,39.5005238459,-119.8595336899,2019-05-17,iNat
Vanessa cardui,38.0538308417,-120.4766108499,2019-05-17,iNat
Vanessa cardui,38.78644,-121.3690883333,2019-05-17,iNat
Vanessa cardui,38.6365428673,-121.2132138542,2019-05-17,iNat
Vanessa cardui,36.929757649,-121.7542564799,2019-05-10,iNat
Vanessa cardui,36.9606761858,-122.0602058213,2019-05-17,iNat
Vanessa cardui,38.7932267777,-121.3088262496,2019-05-17,iNat
Vanessa cardui,37.7636866667,-122.4993133333,2019-05-17,iNat
Vanessa cardui,37.7343864441,-122.4892959595,2019-05-17,iNat
Vanessa cardui,40.6445637066,-105.0026000944,2019-05-04,iNat
Vanessa cardui,36.9594833333,-122.0591361667,2019-05-17,iNat
Vanessa cardui,37.8430626957,-122.2542973235,2019-05-17,iNat
Vanessa cardui,39.8976960685,-105.3514084687,2019-05-17,iNat
Vanessa cardui,34.1182980185,-118.4379619591,2019-05-10,iNat
Celastrina echo,34.0479774475,-117.0937042236,2019-05-17,iNat
Vanessa cardui,33.5965488889,-117.7559077778,2019-05-11,iNat
Vanessa cardui,45.757603464,-122.8565897233,2019-05-17,iNat
Vanessa cardui,38.5710033333,-121.7497633333,2019-05-17,iNat
Vanessa cardui,37.8686114172,-122.3069076691,2019-05-16,iNat
Vanessa cardui,34.1949963,-118.21062084,2019-05-17,iNat
Vanessa cardui,40.1151748708,-105.2895128138,2019-05-17,iNat
Vanessa cardui,34.01480555,-118.37873,2019-05-17,iNat
Vanessa cardui,33.676692819,-115.7467772416,2019-03-24,iNat
Vanessa cardui,40.4409521023,-109.2803688347,2019-05-16,iNat
Vanessa cardui,45.4977245312,-122.478693074,2019-05-05,iNat
Vanessa cardui,37.6840286255,-121.9069519043,2019-05-17,iNat
Vanessa cardui,40.3794283,-105.5847232,2019-05-12,iNat
Vanessa cardui,37.7211390766,-122.5040926603,2019-05-14,iNat
Polygonia gracilis,40.198874000000004,-105.6011135,2019-05-13,iNat
Vanessa cardui,39.7338292332,-121.843826808,2019-05-12,iNat
Colias eurytheme,33.9838,-120.0192583333,2019-05-11,iNat
Vanessa cardui,34.194609,-118.102501,2019-05-12,iNat
Vanessa cardui,34.194609,-118.102501,2019-05-12,iNat
Vanessa cardui,34.194609,-118.102501,2019-05-12,iNat
Vanessa cardui,34.194609,-118.102501,2019-05-12,iNat
Vanessa cardui,34.485325,-119.71557,2019-05-17,iNat
Celastrina echo,36.3528633333,-118.770705,2019-05-13,iNat
Vanessa cardui,36.352295,-118.7728583333,2019-05-13,iNat
Celastrina echo,37.398923,-121.796901,2019-05-12,iNat
Vanessa cardui,38.9937669825,-123.1064292936,2019-05-13,iNat
Vanessa cardui,38.577950327800004,-121.458881407,2019-05-17,iNat
Vanessa cardui,35.0977082318,-106.6018344463,2019-05-18,iNat
Vanessa cardui,40.0024778619,-107.8370742152,2019-05-04,iNat
Vanessa cardui,33.6477731355,-117.9371684232,2019-05-18,iNat
Vanessa cardui,34.068324063,-118.1743366365,2019-05-18,iNat
Vanessa cardui,36.3612423071,-121.0006022356,2019-05-18,iNat
Vanessa cardui,39.7524470556,-121.8030141389,2019-05-17,iNat
Vanessa cardui,45.5475192424,-122.368424479,2019-05-18,iNat
Vanessa cardui,38.5135391939,-121.6275675878,2015-04-10,iNat
Vanessa cardui,38.5135391939,-121.6275675878,2015-04-10,iNat
Vanessa cardui,40.5924487923,-122.4373349547,2019-04-21,iNat
Vanessa cardui,34.5165540678,-119.2130836144,2019-05-18,iNat
Vanessa cardui,45.5502141919,-122.3615301122,2019-05-18,iNat
Vanessa cardui,36.0788722,-112.0326665,2019-04-04,iNat
Vanessa cardui,45.5501953604,-122.3613497961,2019-05-18,iNat
Vanessa cardui,45.5502272464,-122.3613917622,2019-05-18,iNat
Vanessa cardui,33.7541090262,-118.388274221,2019-05-18,iNat
Vanessa cardui,45.5502033333,-122.3578116667,2019-05-18,iNat
Vanessa cardui,34.5561666667,-119.23005,2019-05-18,iNat
Vanessa cardui,36.5883442454,-121.9045658147,2019-05-16,iNat
Vanessa cardui,34.5556833333,-119.2304916667,2019-05-18,iNat
Colias eurytheme,36.0351330824,-112.0218026426,2019-04-03,iNat
Vanessa cardui,46.17679338,-118.05057485,2019-05-18,iNat
Vanessa cardui,34.5657736,-119.9580773581,2019-05-18,iNat
Vanessa cardui,33.7497725152,-118.3672325594,2019-05-18,iNat
Vanessa cardui,43.567779541,-116.1552810669,2019-05-18,iNat
Celastrina echo,48.391966,-123.575973,2019-05-18,iNat
Vanessa cardui,40.0150247131,-105.3259563452,2019-05-18,iNat
Celastrina echo,48.39178,-123.575608,2019-05-18,iNat
Vanessa cardui,37.916725,-121.9397416667,2019-05-18,iNat
Vanessa cardui,44.93505,-123.01224445,2019-05-18,iNat
Vanessa cardui,40.0448376936,-105.1925511753,2019-05-17,iNat
Vanessa cardui,35.1632333333,-106.6358116667,2019-05-17,iNat
Vanessa cardui,34.0124483333,-120.0537166667,2019-05-12,iNat
Vanessa cardui,34.3199220579,-117.8472192866,2019-05-18,iNat
Vanessa cardui,44.7805556648,-123.0860443041,2019-05-18,iNat
Celastrina echo,48.024860833300004,-122.6790455556,2019-05-18,iNat
Vanessa cardui,33.8448836652,-118.3716428412,2019-05-18,iNat
Vanessa cardui,34.6490216667,-118.5233833333,2019-05-15,iNat
Vanessa cardui,48.9049729938,-123.3481248749,2019-05-17,iNat
Polygonia gracilis,40.6855271721,-105.4963148896,2019-05-12,iNat
Vanessa cardui,34.6090283333,-112.4391616667,2018-08-23,iNat
Vanessa cardui,37.814305,-122.1311116667,2019-05-17,iNat
Vanessa cardui,34.1299361667,-118.81968,2019-05-18,iNat
Colias eurytheme,34.1299221667,-118.82212,2019-05-18,iNat
Vanessa cardui,39.1998723746,-123.1966030598,2015-04-09,iNat
Vanessa cardui,44.6569283333,-123.2335133333,2019-05-19,iNat
Vanessa cardui,44.6568374634,-123.2333221436,2019-05-19,iNat
Vanessa cardui,34.1745966667,-119.3865233333,2019-05-12,iNat
Vanessa cardui,36.4512555556,-117.2414916667,2019-05-02,iNat
Vanessa cardui,35.7490472222,-118.0943638889,2019-05-03,iNat
Vanessa cardui,36.977834612,-121.901600852,2019-05-19,iNat
Vanessa cardui,37.7666033333,-122.4431433333,2019-05-19,iNat
Vanessa cardui,38.017525,-122.5458366667,2019-05-17,iNat
Vanessa cardui,47.6471188283,-117.4075769192,2019-05-19,iNat
Vanessa cardui,34.0441345168,-116.2071163784,2019-05-15,iNat
Vanessa cardui,37.9661102295,-122.0261077881,2019-05-19,iNat
Vanessa cardui,45.7208059087,-121.0067247031,2019-05-19,iNat
Vanessa cardui,34.2468185425,-118.5080566406,2019-05-11,iNat
Vanessa cardui,34.2468185425,-118.5082092285,2019-05-12,iNat
Vanessa cardui,34.2468490601,-118.5081481934,2019-05-12,iNat
Vanessa cardui,34.2471122742,-118.5081710815,2019-05-12,iNat
Vanessa cardui,38.5391053547,-121.7639435457,2019-05-16,iNat
Vanessa cardui,37.9654783333,-122.6367116667,2019-05-19,iNat
Vanessa cardui,37.7377715,-122.4321041,2019-05-14,iNat
Vanessa cardui,40.5076793922,-109.2022682726,2019-05-18,iNat
Vanessa cardui,36.6228866682,-121.9118107483,2019-05-19,iNat
Vanessa cardui,37.7670382387,-122.5048706977,2019-05-19,iNat
Vanessa cardui,38.5234333156,-121.7842411995,2019-05-19,iNat
Vanessa cardui,38.5231391927,-121.7808059761,2019-05-19,iNat
Vanessa cardui,38.5231385914,-121.7807066462,2019-05-19,iNat
Vanessa cardui,38.5226134169,-121.7795750897,2019-05-19,iNat
Libytheana carinenta,28.57399,-106.1634883333,2019-05-18,iNat
Vanessa cardui,37.359512334,-122.0754301566,2019-05-19,iNat
Aglais milberti,47.5507405793,-122.1239068856,2019-05-19,iNat
Vanessa cardui,47.5507405793,-122.1239068856,2019-05-19,iNat
Vanessa cardui,39.2452,-119.847595,2019-05-20,iNat
Colias eurytheme,34.4097082572,-101.0532233307,2019-05-18,iNat
Vanessa cardui,37.9124366667,-122.6163783333,2019-05-17,iNat
Vanessa cardui,38.6888694763,-121.2066802979,2019-05-20,iNat
Vanessa cardui,37.8671177676,-122.2785060496,2019-05-18,iNat
Vanessa cardui,34.1854800696,-118.5790103116,2019-05-16,iNat
Vanessa cardui,38.0084083333,-122.568145,2019-05-20,iNat
Vanessa cardui,37.4279661,-122.06849,2019-05-14,iNat
Vanessa cardui,34.0178444444,-118.4069666667,2019-05-17,iNat
Vanessa cardui,39.3644723621,-120.0894945533,2019-05-18,iNat
Vanessa cardui,37.3767383333,-122.1412721667,2019-05-20,iNat
Celastrina echo,37.3640904689,-122.191780729,2019-05-20,iNat
Vanessa cardui,37.4140859238,-121.9973988709,2019-05-20,iNat
Vanessa cardui,36.60793,-118.1330945,2019-05-19,iNat
Vanessa cardui,34.1459416667,-118.1156221667,2019-05-20,iNat
Vanessa cardui,38.5156383333,-121.2957166667,2019-05-12,iNat
Vanessa cardui,33.6737666667,-117.7773283333,2019-05-20,iNat
Vanessa cardui,38.2753482392,-121.8239122984,2019-05-20,iNat
Vanessa cardui,34.3618306533,-118.4996000033,2019-05-19,iNat
Vanessa cardui,37.4127840112,-121.9941004322,2019-05-20,iNat
Vanessa cardui,32.7251361111,-116.9916861111,2019-05-20,iNat
Vanessa cardui,39.9831383333,-105.2488333333,2019-05-05,iNat
Celastrina echo,37.1498314264,-121.7770593468,2019-05-20,iNat
Vanessa cardui,33.5832722217,-116.7787777783,2019-05-17,iNat
Vanessa cardui,36.7304083333,-119.0424888333,2019-05-20,iNat
Celastrina echo,48.5665728,-123.455821,2019-05-17,iNat
Celastrina echo,48.5665728,-123.455821,2019-05-17,iNat
Celastrina echo,48.566648561,-123.4559926614,2019-05-17,iNat
Vanessa cardui,38.1908595279,-122.2001605534,2019-05-20,iNat
Vanessa cardui,38.1910839665,-122.1974876567,2019-05-20,iNat
Vanessa cardui,32.7173390129,-117.2546542531,2019-05-20,iNat
Vanessa cardui,37.7950592041,-122.4738235474,2019-05-13,iNat
Vanessa cardui,34.0560149448,-118.2461230272,2019-05-21,iNat
Vanessa cardui,34.0560291102,-118.2461733186,2019-05-21,iNat
Vanessa cardui,34.056056281,-118.2461784743,2019-05-21,iNat
Vanessa cardui,34.0562577,-118.2462666,2019-05-21,iNat
Vanessa cardui,34.0553776052,-118.2451934531,2019-05-21,iNat
Vanessa cardui,37.8059417717,-119.5401021642,2019-05-13,iNat
Vanessa cardui,37.3955852339,-122.0876897605,2019-05-21,iNat
Vanessa cardui,37.395626651,-122.0877048948,2019-05-21,iNat
Vanessa cardui,37.395607859,-122.0877025379,2019-05-21,iNat
Vanessa cardui,38.9075679975,-123.2274210479,2019-05-20,iNat
Vanessa cardui,32.70754,-116.51677,2019-05-18,iNat
Vanessa cardui,36.9563555556,-122.0610277778,2019-05-21,iNat
Vanessa cardui,33.5266947261,-117.2590845604,2013-11-06,iNat
Colias eurytheme,37.311859,-122.2151,2018-06-13,iNat
Vanessa cardui,37.2342616583,-118.203615025,2019-05-18,iNat
Vanessa cardui,34.1006236,-118.0132699,2019-05-21,iNat
Vanessa cardui,34.7669037295,-106.7606511263,2019-05-21,iNat
Vanessa cardui,36.9552799274,-122.0610018187,2019-05-21,iNat
Vanessa cardui,34.7994265914,-106.7138461769,2019-05-21,iNat
Vanessa cardui,44.9486885071,-123.0662231445,2019-05-21,iNat
Vanessa cardui,36.9543973001,-122.0603792646,2019-05-21,iNat
Celastrina echo,34.4747764,-120.1422483,2019-05-18,iNat
Vanessa cardui,34.4747764,-120.1422483,2019-05-18,iNat
Vanessa cardui,30.9690166667,-115.6245116667,2019-05-17,iNat
Vanessa cardui,37.861522442,-120.4771873809,2019-05-21,iNat
Vanessa cardui,36.1575593888,-115.4944550503,2019-04-17,iNat
Vanessa cardui,37.9137083333,-122.49665,2019-05-20,iNat
Vanessa cardui,39.7311166667,-104.9628366667,2019-05-12,iNat
Vanessa cardui,38.6817167335,-108.689922813,2017-06-08,iNat
Celastrina echo,47.2415766667,-120.6810966667,2019-05-21,iNat
Ochlodes sylvanoides,40.5556662691,-120.8226845881,2018-09-08,iNat
Vanessa cardui,34.0980861667,-117.1441805,2019-05-21,iNat
Vanessa cardui,34.2512972075,-118.6249819807,2019-05-21,iNat
Colias eurytheme,34.2511137651,-118.6226581169,2019-05-21,iNat
Vanessa cardui,37.5071546506,-119.6310730185,2019-05-14,iNat
Vanessa cardui,37.5098372,-119.6046848,2019-05-14,iNat
Vanessa cardui,37.5098372,-119.6046848,2019-05-14,iNat
Vanessa cardui,37.5098372,-119.6046848,2019-05-14,iNat
Celastrina echo,37.5098372,-119.6046848,2019-05-14,iNat
Vanessa cardui,37.5098372,-119.6046848,2019-05-14,iNat
Vanessa cardui,37.5098372,-119.6046848,2019-05-14,iNat
Vanessa cardui,37.4198418879,-122.0165956194,2019-05-06,iNat
Vanessa cardui,39.8577088203,-120.4603091661,2019-05-19,iNat
Vanessa cardui,37.4895542071,-119.9699165176,2019-05-21,iNat
Vanessa cardui,37.7934734772,-122.4564120229,2019-05-19,iNat
Vanessa cardui,37.4445584719,-121.9705728099,2019-05-20,iNat
Vanessa cardui,34.42910425,-118.96136735,2019-05-22,iNat
Vanessa cardui,34.1854308592,-118.5769652949,2019-05-22,iNat
Vanessa cardui,34.1851230183,-118.5796317977,2019-05-22,iNat
Vanessa cardui,34.1851480957,-118.579292195,2019-05-22,iNat
Vanessa cardui,34.1851601222,-118.5792899253,2019-05-22,iNat
Vanessa cardui,34.1851747502,-118.5792610982,2019-05-22,iNat
Vanessa cardui,34.1851576692,-118.5792887454,2019-05-22,iNat
Vanessa cardui,34.1851616667,-118.5792916667,2019-05-22,iNat
Vanessa cardui,34.1851357589,-118.5792270103,2019-05-22,iNat
Vanessa cardui,34.1859931978,-118.579380624,2019-05-22,iNat
Vanessa cardui,34.185167877,-118.5792895966,2019-05-22,iNat
Vanessa cardui,34.1851666667,-118.5792783333,2019-05-22,iNat
Vanessa cardui,34.1862256732,-118.5797615816,2019-05-22,iNat
Vanessa cardui,34.185025,-118.5796283333,2019-05-22,iNat
Vanessa cardui,34.18513,-118.5792533333,2019-05-22,iNat
Vanessa cardui,34.18515796,-118.57927498,2019-05-22,iNat
Vanessa cardui,34.1851338998,-118.5792206836,2019-05-22,iNat
Vanessa cardui,35.11135,-106.6597533333,2019-05-22,iNat
Vanessa cardui,34.18517128,-118.57930801,2019-05-22,iNat
Vanessa cardui,35.1748229314,-106.4593389143,2019-05-22,iNat
Vanessa cardui,34.1864530731,-118.5790191468,2019-05-22,iNat
Vanessa cardui,33.8272011849,-118.343131654,2019-05-09,iNat
Vanessa cardui,33.8275225971,-118.3430287242,2019-05-09,iNat
Vanessa cardui,34.18539042,-118.5788795916,2019-05-22,iNat
Vanessa cardui,33.827700571,-118.3433552831,2019-05-09,iNat
Vanessa cardui,33.8278119785,-118.3428419754,2019-05-09,iNat
Vanessa cardui,33.8257598282,-118.344039917,2019-05-09,iNat
Vanessa cardui,35.0943705377,-106.6828736974,2019-05-22,iNat
Vanessa cardui,35.1203613281,-106.668296814,2019-05-22,iNat
Vanessa cardui,34.1865108157,-118.5792985119,2019-05-22,iNat
Vanessa cardui,48.5791664124,-123.445274353,2019-05-22,iNat
Vanessa cardui,34.1848416667,-118.575355,2019-05-22,iNat
Vanessa cardui,34.89794692,-106.72352431,2019-05-22,iNat
Vanessa cardui,33.6956195,-118.0464005,2019-05-18,iNat
Vanessa cardui,34.1856031912,-118.5792194401,2019-05-22,iNat
Vanessa cardui,43.2650642105,-118.8433169979,2019-05-22,iNat
Vanessa cardui,37.80075,-122.451355,2019-05-22,iNat
Vanessa cardui,35.1379166667,-106.5790033333,2019-05-22,iNat
Vanessa cardui,33.0495773456,-117.2650498319,2019-03-14,iNat
Vanessa cardui,30.4486727359,-119.8182698839,2019-05-22,iNat
Vanessa cardui,37.8863713837,-122.0116967527,2019-05-22,iNat
Vanessa cardui,37.940429399,-122.3001516726,2019-05-22,iNat
Vanessa cardui,34.18523,-118.5792466667,2019-05-22,iNat
Vanessa cardui,39.1664,-122.411095,2019-05-20,iNat
Vanessa cardui,43.3604237285,-112.2780992715,2019-05-09,iNat
